TRANSACTION_DATE,TRANSACTION__HOUR,TRANSACTION__ID,CUSTOMER_ID,BRANCH,PROD_CODE,UNITS,AMOUNT
20070122,16,9.94104E+14,CUST0000397585,STORE00533,PRD0901789,1,0.97
20070531,16,9.94106E+14,CUST0000611285,STORE01091,PRD0903788,1,0.75
20070225,19,9.94105E+14,CUST0000611285,STORE01230,PRD0903317,1,0.84
20071018,13,9.94108E+14,CUST0000208760,STORE01574,PRD0901861,1,0.9
20071124,14,9.94109E+14,CUST0000611285,STORE01091,PRD0900254,1,0.85
20070418,12,9.94105E+14,CUST0000374582,STORE02254,PRD0904945,1,1.25
20070308,10,9.94105E+14,CUST0000579905,STORE01982,PRD0903788,1,0.75
20070118,21,9.94104E+14,CUST0000134010,STORE02752,PRD0900097,1,1.03
20070809,9,9.94107E+14,CUST0000469012,STORE00234,PRD0903788,1,0.75
20071119,11,9.94109E+14,CUST0000374582,STORE00807,PRD0904945,1,1.25
20070329,14,9.94105E+14,CUST0000710223,STORE02280,PRD0904945,1,1.25
20070216,21,9.94105E+14,CUST0000488205,STORE02003,PRD0904511,1,1.5
20070608,17,9.94106E+14,CUST0000611285,STORE01091,PRD0903788,1,0.75
20070630,20,9.94106E+14,CUST0000397585,STORE01419,PRD0900819,1,1.44
20070731,11,9.94107E+14,CUST0000579905,STORE01982,PRD0902632,1,1.13
20070831,21,9.94107E+14,CUST0000374582,STORE01328,PRD0903788,1,0.75
20070321,11,9.94105E+14,CUST0000101036,STORE01567,PRD0904896,1,0.49
20070111,8,9.94104E+14,CUST0000022777,STORE02614,PRD0902068,1,1.09
20070108,11,9.94104E+14,CUST0000134010,STORE02752,PRD0904920,1,1.71
20070612,11,9.94106E+14,CUST0000949614,STORE02663,PRD0902618,1,0.62
20070919,14,9.94108E+14,CUST0000825107,STORE01813,PRD0900859,1,0.71
20071105,16,9.94108E+14,CUST0000050414,STORE01546,PRD0901458,3,5.94
20070327,10,9.94105E+14,CUST0000579905,STORE01982,PRD0900859,1,0.71
20070310,18,9.94105E+14,CUST0000949614,STORE02663,PRD0901122,1,1.94
20070312,17,9.94105E+14,CUST0000461300,STORE02231,PRD0900290,3,5.58
20071218,12,9.94109E+14,CUST0000374582,STORE01687,PRD0904639,1,0.86
20070211,15,9.94104E+14,CUST0000657327,STORE00633,PRD0901651,1,1.52
20070803,15,9.94107E+14,CUST0000579905,STORE00288,PRD0904623,1,1.06
20070811,13,9.94107E+14,CUST0000469012,STORE00535,PRD0902843,1,0.66
20070329,19,9.94105E+14,CUST0000710223,STORE02280,PRD0904469,1,0.54
20070331,18,9.94105E+14,CUST0000101036,STORE01342,PRD0903194,1,1.37
20070411,13,9.94105E+14,CUST0000461300,STORE02231,PRD0900290,1,1.86
20070318,15,9.94105E+14,CUST0000397585,STORE00533,PRD0901826,1,0.53
20070309,18,9.94105E+14,CUST0000676631,STORE00935,PRD0903875,1,1.13
20070313,8,9.94105E+14,CUST0000579905,STORE01982,PRD0900859,1,0.71
20070507,17,9.94106E+14,CUST0000949614,STORE02663,PRD0900517,1,1.02
20070131,18,9.94104E+14,CUST0000397585,STORE00533,PRD0904896,1,0.49
20071106,20,9.94108E+14,CUST0000676631,STORE00935,PRD0903986,1,0.67
20070402,21,9.94105E+14,CUST0000397585,STORE01419,PRD0904896,1,0.49
20070509,8,9.94106E+14,CUST0000949614,STORE01152,PRD0901243,1,1.73
20070427,21,9.94106E+14,CUST0000208760,STORE00755,PRD0900637,1,0.42
20070127,14,9.94104E+14,CUST0000022777,STORE00277,PRD0900021,1,1.48
20071006,14,9.94108E+14,CUST0000422101,STORE01989,PRD0902238,1,1.99
20070902,15,9.94107E+14,CUST0000579905,STORE01982,PRD0904469,1,0.54
20070321,21,9.94105E+14,CUST0000050414,STORE01546,PRD0904121,3,2.13
20070330,13,9.94105E+14,CUST0000579905,STORE01982,PRD0903986,1,0.67
20070324,12,9.94105E+14,CUST0000579905,STORE01982,PRD0900859,1,0.71
20071228,8,9.94109E+14,CUST0000579905,STORE01982,PRD0900859,1,0.71
20070825,19,9.94107E+14,CUST0000293690,STORE00150,PRD0901826,1,0.53
20070705,21,9.94107E+14,CUST0000949614,STORE02663,PRD0900080,1,0.79
20070620,12,9.94106E+14,CUST0000862051,STORE02760,PRD0900300,1,0.35
20070612,11,9.94106E+14,CUST0000949614,STORE02663,PRD0900517,1,1.02
20070725,21,9.94107E+14,CUST0000397585,STORE00533,PRD0900637,1,0.42
20070803,15,9.94107E+14,CUST0000579905,STORE00288,PRD0904315,1,0.42
20070821,20,9.94107E+14,CUST0000949614,STORE02566,PRD0902618,1,0.62
20070424,17,9.94106E+14,CUST0000579905,STORE01982,PRD0900859,1,0.71
20070822,21,9.94107E+14,CUST0000676631,STORE00935,PRD0900755,1,0.65
20070604,17,9.94106E+14,CUST0000949614,STORE02663,PRD0901928,1,1.16
20071014,20,9.94108E+14,CUST0000118036,STORE02692,PRD0904029,3,2.43
20070105,16,9.94104E+14,CUST0000397585,STORE00533,PRD0903194,1,1.37
20071116,15,9.94108E+14,CUST0000825107,STORE01813,PRD0900859,1,0.71
20070225,14,9.94105E+14,CUST0000657327,STORE00633,PRD0901651,1,1.52
20070117,13,9.94104E+14,CUST0000657327,STORE00633,PRD0901651,1,1.52
20070811,11,9.94107E+14,CUST0000359365,STORE02196,PRD0904286,3,4.62
20070507,13,9.94106E+14,CUST0000422101,STORE02561,PRD0902238,1,1.99
20071022,20,9.94108E+14,CUST0000397585,STORE00533,PRD0900637,1,0.42
20080105,12,9.94109E+14,CUST0000422101,STORE02561,PRD0904121,1,0.71
20071228,19,9.94109E+14,CUST0000825107,STORE01813,PRD0902238,1,1.99
20070210,17,9.94104E+14,CUST0000397585,STORE00533,PRD0903261,1,0.8
20070908,18,9.94107E+14,CUST0000293690,STORE00336,PRD0904005,1,0.55
20070117,11,9.94104E+14,CUST0000374582,STORE02254,PRD0902232,1,1.28
20070326,10,9.94105E+14,CUST0000293690,STORE00336,PRD0904920,1,1.71
20070428,10,9.94106E+14,CUST0000374582,STORE01687,PRD0904639,1,0.86
20070427,18,9.94106E+14,CUST0000488205,STORE02406,PRD0904639,1,0.86
20070508,10,9.94106E+14,CUST0000061889,STORE01719,PRD0900859,1,0.71
20070226,14,9.94105E+14,CUST0000657327,STORE00633,PRD0901651,1,1.52
20070621,20,9.94106E+14,CUST0000949614,STORE02663,PRD0900336,1,0.5
20070926,19,9.94108E+14,CUST0000710223,STORE02280,PRD0901942,3,1.2
20070204,15,9.94104E+14,CUST0000657327,STORE00633,PRD0901651,3,4.56
20070929,14,9.94108E+14,CUST0000208760,STORE00631,PRD0901122,1,1.94
20070503,8,9.94106E+14,CUST0000469012,STORE02797,PRD0903274,3,3.72
20070527,9,9.94106E+14,CUST0000050414,STORE01546,PRD0902712,1,2.49
20070509,10,9.94106E+14,CUST0000469012,STORE02797,PRD0900894,1,1.33
20070514,19,9.94106E+14,CUST0000710223,STORE02280,PRD0900930,1,1.22
20070625,11,9.94106E+14,CUST0000134010,STORE02752,PRD0902290,1,1.16
20070313,13,9.94105E+14,CUST0000862051,STORE02760,PRD0901961,3,1.14
20070223,10,9.94105E+14,CUST0000579905,STORE01982,PRD0902188,1,1.14
20070310,12,9.94105E+14,CUST0000565445,STORE01095,PRD0901647,1,2.21
20070316,8,9.94105E+14,CUST0000565445,STORE01095,PRD0904593,1,1.34
20071108,19,9.94108E+14,CUST0000181096,STORE00051,PRD0904115,1,2.16
20070403,12,9.94105E+14,CUST0000422101,STORE00897,PRD0900146,1,1.82
20070321,11,9.94105E+14,CUST0000101036,STORE01567,PRD0901493,3,1.08
20070315,15,9.94105E+14,CUST0000579905,STORE01982,PRD0902188,1,1.14
20070307,21,9.94105E+14,CUST0000488205,STORE00625,PRD0904593,1,1.34
20070809,9,9.94107E+14,CUST0000469012,STORE00234,PRD0901416,1,0.69
20070908,15,9.94107E+14,CUST0000101036,STORE01567,PRD0903818,1,4.25
20070319,18,9.94105E+14,CUST0000050414,STORE01546,PRD0901961,3,1.14
20070207,11,9.94104E+14,CUST0000374582,STORE02184,PRD0900692,1,1.19
20070312,9,9.94105E+14,CUST0000565445,STORE01095,PRD0901769,3,3.18
20070324,15,9.94105E+14,CUST0000134010,STORE00651,PRD0902290,1,1.16
20070511,11,9.94106E+14,CUST0000022777,STORE00277,PRD0902484,1,1.02
20070310,12,9.94105E+14,CUST0000565445,STORE01095,PRD0901769,3,3.18
20070620,15,9.94106E+14,CUST0000710223,STORE02280,PRD0904422,1,0.46
20070718,13,9.94107E+14,CUST0000682732,STORE00622,PRD0904307,1,3.32
20071218,21,9.94109E+14,CUST0000181096,STORE01383,PRD0904126,1,0.01
20070316,8,9.94105E+14,CUST0000565445,STORE01095,PRD0901769,3,3.18
20071211,9,9.94109E+14,CUST0000469012,STORE02743,PRD0900750,1,0.01
20070823,19,9.94107E+14,CUST0000579905,STORE01982,PRD0902188,1,1.14
20070720,10,9.94107E+14,CUST0000469012,STORE00234,PRD0903452,3,4.11
20070926,20,9.94108E+14,CUST0000710223,STORE02280,PRD0904422,3,1.38
20070319,18,9.94105E+14,CUST0000050414,STORE01546,PRD0904422,1,0.46
20070304,12,9.94105E+14,CUST0000469012,STORE00535,PRD0901769,1,1.06
20070224,13,9.94105E+14,CUST0000374582,STORE02184,PRD0904192,3,4.5
20070311,19,9.94105E+14,CUST0000134010,STORE02752,PRD0901765,1,1.44
20070908,11,9.94107E+14,CUST0000181096,STORE01383,PRD0902892,1,1.01
20070927,14,9.94108E+14,CUST0000862051,STORE02760,PRD0901961,1,0.38
20071203,12,9.94109E+14,CUST0000469012,STORE02743,PRD0900379,3,0.03
20071231,11,9.94109E+14,CUST0000181096,STORE00051,PRD0904731,1,1.41
20070308,10,9.94105E+14,CUST0000579905,STORE01982,PRD0902188,1,1.14
20070216,9,9.94105E+14,CUST0000469012,STORE00234,PRD0904136,1,1.22
20070620,12,9.94106E+14,CUST0000862051,STORE02760,PRD0901961,1,0.38
20070609,12,9.94106E+14,CUST0000359365,STORE02196,PRD0901134,3,2.43
20070915,15,9.94108E+14,CUST0000682732,STORE00622,PRD0903761,1,0.87
20070923,15,9.94108E+14,CUST0000134010,STORE02752,PRD0901765,3,4.32
20070227,21,9.94105E+14,CUST0000565445,STORE01095,PRD0901769,1,1.06
20070321,11,9.94105E+14,CUST0000101036,STORE01567,PRD0903145,1,2.09
20070318,9,9.94105E+14,CUST0000208760,STORE01574,PRD0901088,1,2.11
20071204,13,9.94109E+14,CUST0000422101,STORE02561,PRD0904969,3,3.33
20070331,10,9.94105E+14,CUST0000469012,STORE00234,PRD0903274,1,1.24
20070511,11,9.94106E+14,CUST0000022777,STORE00277,PRD0904182,1,3.32
20070310,9,9.94105E+14,CUST0000422101,STORE02561,PRD0904182,1,3.32
20070122,12,9.94104E+14,CUST0000579905,STORE01982,PRD0902188,1,1.14
20070630,17,9.94106E+14,CUST0000219040,STORE00479,PRD0904572,1,0.91
20071129,14,9.94109E+14,CUST0000022777,STORE00277,PRD0904182,1,3.32
20070330,13,9.94105E+14,CUST0000579905,STORE01982,PRD0901311,1,0.21
20071228,19,9.94109E+14,CUST0000825107,STORE01813,PRD0904934,1,1.02
20080103,20,9.94109E+14,CUST0000118036,STORE01051,PRD0902968,1,0.68
20070315,20,9.94105E+14,CUST0000611285,STORE01091,PRD0904044,1,0.56
20070809,10,9.94107E+14,CUST0000061889,STORE00336,PRD0903477,1,0.45
20071027,19,9.94108E+14,CUST0000611285,STORE01230,PRD0904044,1,0.56
20070412,10,9.94105E+14,CUST0000611285,STORE01230,PRD0904044,1,0.56
20070214,17,9.94105E+14,CUST0000061889,STORE00272,PRD0902295,1,1.07
20070323,17,9.94105E+14,CUST0000611285,STORE01230,PRD0904044,1,0.56
20070128,16,9.94104E+14,CUST0000181096,STORE01383,PRD0904915,1,0.99
20070226,18,9.94105E+14,CUST0000181096,STORE01383,PRD0904881,1,1.1
20070315,18,9.94105E+14,CUST0000611285,STORE01230,PRD0904044,1,0.56
20070618,10,9.94106E+14,CUST0000293690,STORE00336,PRD0902685,1,0.26
20070811,11,9.94107E+14,CUST0000359365,STORE02196,PRD0901673,1,0.31
20071206,14,9.94109E+14,CUST0000208760,STORE00960,PRD0903477,1,0.45
20071224,12,9.94109E+14,CUST0000862051,STORE02760,PRD0901957,3,0.84
20070330,12,9.94105E+14,CUST0000022777,STORE00277,PRD0901939,1,2.32
20071219,17,9.94109E+14,CUST0000101036,STORE01567,PRD0904044,1,0.56
20070204,15,9.94104E+14,CUST0000208760,STORE00755,PRD0904044,1,0.56
20070124,19,9.94104E+14,CUST0000611285,STORE01230,PRD0904044,1,0.56
20070620,12,9.94106E+14,CUST0000862051,STORE02760,PRD0903813,1,0.58
20070806,17,9.94107E+14,CUST0000374582,STORE02577,PRD0904044,1,0.56
20070831,17,9.94107E+14,CUST0000461300,STORE01265,PRD0904044,1,0.56
20071129,14,9.94109E+14,CUST0000022777,STORE00277,PRD0902848,3,1.2
20071019,16,9.94108E+14,CUST0000611285,STORE01230,PRD0904044,1,0.56
20071226,16,9.94109E+14,CUST0000611285,STORE01230,PRD0904044,1,0.56
20070102,19,9.94104E+14,CUST0000061889,STORE00336,PRD0903477,4,1.8
20071113,20,9.94108E+14,CUST0000101036,STORE01342,PRD0901957,6,1.68
20070929,21,9.94108E+14,CUST0000766081,STORE02362,PRD0901395,1,1.94
20070116,10,9.94104E+14,CUST0000118036,STORE02692,PRD0903027,1,0.34
20070207,20,9.94104E+14,CUST0000061889,STORE00272,PRD0900588,1,0.34
20070501,15,9.94106E+14,CUST0000061889,STORE01719,PRD0903477,1,0.45
20070612,18,9.94106E+14,CUST0000061889,STORE01719,PRD0903477,3,1.35
20070710,21,9.94107E+14,CUST0000611285,STORE01230,PRD0904044,1,0.56
20070109,10,9.94104E+14,CUST0000611285,STORE01230,PRD0904044,1,0.56
20071125,14,9.94109E+14,CUST0000611285,STORE01230,PRD0904044,1,0.56
20070321,11,9.94105E+14,CUST0000101036,STORE01567,PRD0900673,6,1.08
20070225,14,9.94105E+14,CUST0000657327,STORE00633,PRD0901688,1,0.92
20070407,15,9.94105E+14,CUST0000611285,STORE01230,PRD0904044,1,0.56
20070207,10,9.94104E+14,CUST0000022777,STORE00277,PRD0903027,1,0.34
20070308,19,9.94105E+14,CUST0000611285,STORE01230,PRD0904044,1,0.56
20070318,9,9.94105E+14,CUST0000208760,STORE01574,PRD0901505,1,0.9
20070806,14,9.94107E+14,CUST0000061889,STORE01719,PRD0903477,1,0.45
20070927,15,9.94108E+14,CUST0000293690,STORE00336,PRD0902968,1,0.68
20070824,17,9.94107E+14,CUST0000061889,STORE01719,PRD0901176,3,0.78
20071109,12,9.94108E+14,CUST0000022777,STORE00277,PRD0902556,1,0.99
20070107,18,9.94104E+14,CUST0000134010,STORE02752,PRD0902556,1,1.11
20071112,9,9.94108E+14,CUST0000293690,STORE00336,PRD0900340,1,1.12
20071121,14,9.94109E+14,CUST0000022777,STORE00277,PRD0902848,4,1.6
20070416,18,9.94105E+14,CUST0000611285,STORE01230,PRD0904044,1,0.56
20070422,17,9.94105E+14,CUST0000293690,STORE00336,PRD0904881,1,2.6
20070113,20,9.94104E+14,CUST0000181096,STORE01383,PRD0904044,1,0.56
20070318,20,9.94105E+14,CUST0000061889,STORE01719,PRD0901176,4,1.04
20071231,11,9.94109E+14,CUST0000181096,STORE00051,PRD0904915,1,0.89
20070524,18,9.94106E+14,CUST0000611285,STORE01091,PRD0904044,1,0.56
20070131,16,9.94104E+14,CUST0000061889,STORE01719,PRD0903477,1,0.45
20070511,15,9.94106E+14,CUST0000657327,STORE00633,PRD0903570,1,0.64
20070307,21,9.94105E+14,CUST0000488205,STORE00625,PRD0901311,1,0.21
20070225,19,9.94105E+14,CUST0000611285,STORE01230,PRD0904044,1,0.56
20070314,11,9.94105E+14,CUST0000022777,STORE00277,PRD0903027,1,0.34
20070813,19,9.94107E+14,CUST0000181096,STORE00051,PRD0903570,1,0.57
20071228,19,9.94109E+14,CUST0000825107,STORE01813,PRD0904915,1,0.91
20071212,10,9.94109E+14,CUST0000657327,STORE00633,PRD0901505,1,0.79
20070928,9,9.94108E+14,CUST0000359365,STORE02196,PRD0904755,1,3.89
20070614,14,9.94106E+14,CUST0000611285,STORE01091,PRD0904881,1,2.2
20070313,20,9.94105E+14,CUST0000611285,STORE01230,PRD0904044,1,0.56
20070103,14,9.94104E+14,CUST0000611285,STORE01230,PRD0904044,1,0.56
20070204,15,9.94104E+14,CUST0000657327,STORE00633,PRD0901505,1,0.82
20070507,13,9.94106E+14,CUST0000422101,STORE02561,PRD0901673,1,0.31
20070203,19,9.94104E+14,CUST0000611285,STORE01230,PRD0904044,1,0.56
20070210,14,9.94104E+14,CUST0000134010,STORE02752,PRD0900199,1,1.09
20070207,16,9.94104E+14,CUST0000611285,STORE01230,PRD0904044,1,0.56
20070602,14,9.94106E+14,CUST0000293690,STORE00150,PRD0904044,1,0.56
20070901,13,9.94107E+14,CUST0000134010,STORE02752,PRD0900015,1,0.99
20071007,10,9.94108E+14,CUST0000181096,STORE01383,PRD0904044,1,0.56
20071224,12,9.94109E+14,CUST0000862051,STORE02760,PRD0903091,3,0.69
20071216,11,9.94109E+14,CUST0000374582,STORE02577,PRD0904044,1,0.56
20070321,11,9.94105E+14,CUST0000101036,STORE01567,PRD0902968,1,0.69
20070331,18,9.94105E+14,CUST0000101036,STORE01342,PRD0901688,1,0.32
20070112,21,9.94104E+14,CUST0000611285,STORE01230,PRD0904044,1,0.56
20070127,14,9.94104E+14,CUST0000022777,STORE00277,PRD0903091,1,0.23
20070701,16,9.94106E+14,CUST0000181096,STORE01383,PRD0904044,1,0.56
20070824,10,9.94107E+14,CUST0000118036,STORE01051,PRD0904044,3,1.68
20071105,15,9.94108E+14,CUST0000293690,STORE00336,PRD0904934,1,0.94
20070129,18,9.94104E+14,CUST0000611285,STORE01230,PRD0904044,1,0.56
20071211,18,9.94109E+14,CUST0000118036,STORE01051,PRD0901957,1,0.28
20070905,14,9.94107E+14,CUST0000611285,STORE01230,PRD0904044,1,0.56
20070304,19,9.94105E+14,CUST0000061889,STORE02060,PRD0904044,1,0.56
20071129,14,9.94109E+14,CUST0000022777,STORE00277,PRD0901661,1,1.78
20071127,12,9.94109E+14,CUST0000374582,STORE02577,PRD0904044,1,0.56
20070412,18,9.94105E+14,CUST0000611285,STORE01230,PRD0904044,1,0.56
20070223,10,9.94105E+14,CUST0000579905,STORE01982,PRD0904044,1,0.56
20071022,12,9.94108E+14,CUST0000022777,STORE02797,PRD0902041,1,1.82
20070117,13,9.94104E+14,CUST0000657327,STORE00633,PRD0902335,3,0.51
20070117,18,9.94104E+14,CUST0000611285,STORE01230,PRD0904044,1,0.56
20070304,10,9.94105E+14,CUST0000579905,STORE01982,PRD0904044,1,0.56
20070531,16,9.94106E+14,CUST0000611285,STORE01091,PRD0904044,1,0.56
20070621,20,9.94106E+14,CUST0000949614,STORE02663,PRD0900015,1,0.97
20070726,18,9.94107E+14,CUST0000611285,STORE01230,PRD0904044,1,0.56
20070714,17,9.94107E+14,CUST0000101036,STORE01567,PRD0904044,1,0.56
20070112,12,9.94104E+14,CUST0000862051,STORE02760,PRD0900498,8,1.36
20070213,21,9.94105E+14,CUST0000611285,STORE01230,PRD0904044,1,0.56
20071128,17,9.94109E+14,CUST0000208760,STORE00960,PRD0903477,1,0.45
20070105,15,9.94104E+14,CUST0000611285,STORE01230,PRD0904044,1,0.56
20070420,18,9.94105E+14,CUST0000611285,STORE01230,PRD0904044,1,0.56
20070509,18,9.94106E+14,CUST0000061889,STORE00272,PRD0904044,3,1.68
20070516,18,9.94106E+14,CUST0000611285,STORE01230,PRD0904044,1,0.56
20070128,19,9.94104E+14,CUST0000611285,STORE01230,PRD0904044,1,0.56
20070326,16,9.94105E+14,CUST0000611285,STORE01230,PRD0904044,1,0.56
20070617,19,9.94106E+14,CUST0000293690,STORE00336,PRD0902685,1,0.26
20070329,19,9.94105E+14,CUST0000710223,STORE02280,PRD0904679,1,0.15
20070402,19,9.94105E+14,CUST0000710223,STORE02280,PRD0900204,1,0.55
20070217,8,9.94105E+14,CUST0000172580,STORE00008,PRD0900058,1,1.87
20070416,18,9.94105E+14,CUST0000825107,STORE01813,PRD0904120,1,1.62
20070508,10,9.94106E+14,CUST0000061889,STORE01719,PRD0903951,3,1.59
20070715,21,9.94107E+14,CUST0000825107,STORE01359,PRD0903821,1,1.57
20070117,11,9.94104E+14,CUST0000172580,STORE00008,PRD0900058,1,1.82
20070329,19,9.94105E+14,CUST0000710223,STORE02280,PRD0904004,1,0.24
20070313,17,9.94105E+14,CUST0000710223,STORE02280,PRD0904004,1,0.18
20070118,21,9.94104E+14,CUST0000134010,STORE02752,PRD0904048,1,1.63
20070303,10,9.94105E+14,CUST0000949614,STORE02663,PRD0904120,1,1.51
20070311,9,9.94105E+14,CUST0000022777,STORE02614,PRD0902735,1,0.44
20070613,21,9.94106E+14,CUST0000825107,STORE01359,PRD0904120,1,1.49
20070825,19,9.94107E+14,CUST0000293690,STORE00150,PRD0901799,1,2.2
20070806,17,9.94107E+14,CUST0000374582,STORE02577,PRD0904679,1,0.5
20071002,17,9.94108E+14,CUST0000825107,STORE01813,PRD0904561,1,0.68
20070721,21,9.94107E+14,CUST0000134010,STORE02752,PRD0901954,1,0.54
20071015,17,9.94108E+14,CUST0000825107,STORE01813,PRD0904120,1,1.45
20070221,11,9.94105E+14,CUST0000022777,STORE02614,PRD0902735,1,0.44
20070305,9,9.94105E+14,CUST0000022777,STORE02614,PRD0902735,3,1.32
20070630,19,9.94106E+14,CUST0000825107,STORE01359,PRD0900058,1,1.73
20071006,14,9.94108E+14,CUST0000422101,STORE01989,PRD0902488,1,1.47
20070325,19,9.94105E+14,CUST0000134010,STORE02752,PRD0902915,1,0.65
20070701,16,9.94106E+14,CUST0000181096,STORE01383,PRD0902087,1,2.71
20070630,19,9.94106E+14,CUST0000825107,STORE01359,PRD0903821,1,1.43
20070630,20,9.94106E+14,CUST0000397585,STORE01419,PRD0904679,1,0.53
20070920,15,9.94108E+14,CUST0000172580,STORE00277,PRD0902735,1,0.44
20070206,19,9.94104E+14,CUST0000825107,STORE01813,PRD0904120,1,1.48
20071227,15,9.94109E+14,CUST0000766081,STORE02362,PRD0901799,1,2.07
20070303,15,9.94105E+14,CUST0000022777,STORE00277,PRD0903821,1,1.56
20070622,20,9.94106E+14,CUST0000825107,STORE01813,PRD0904120,1,1.5
20070703,21,9.94107E+14,CUST0000050414,STORE01546,PRD0901871,1,2.18
20070630,19,9.94106E+14,CUST0000825107,STORE01359,PRD0904120,1,1.57
20070715,21,9.94107E+14,CUST0000825107,STORE01359,PRD0900058,1,1.91
20070720,9,9.94107E+14,CUST0000374582,STORE00102,PRD0902008,1,0.67
20070914,16,9.94108E+14,CUST0000172580,STORE00277,PRD0902735,1,0.44
20071119,11,9.94109E+14,CUST0000374582,STORE00807,PRD0903841,1,0.74
20070323,10,9.94105E+14,CUST0000172580,STORE00008,PRD0900058,1,1.78
20070625,15,9.94106E+14,CUST0000404091,STORE00479,PRD0900204,1,1.84
20070602,14,9.94106E+14,CUST0000293690,STORE00150,PRD0901486,1,6.75
20070608,10,9.94106E+14,CUST0000134010,STORE02752,PRD0902915,1,0.61
20070625,11,9.94106E+14,CUST0000134010,STORE02752,PRD0900093,1,1.42
20070901,13,9.94107E+14,CUST0000134010,STORE02752,PRD0902915,1,0.6
20071113,20,9.94108E+14,CUST0000101036,STORE01342,PRD0901798,1,0.67
20071231,14,9.94109E+14,CUST0000657327,STORE00633,PRD0903859,1,1.05
20070126,13,9.94104E+14,CUST0000181096,STORE01383,PRD0904657,1,0.81
20070225,14,9.94105E+14,CUST0000172580,STORE02292,PRD0900004,3,1.2
20070311,12,9.94105E+14,CUST0000825107,STORE01813,PRD0904120,1,0.81
20070710,13,9.94107E+14,CUST0000682732,STORE00622,PRD0902008,1,0.72
20070402,15,9.94105E+14,CUST0000134010,STORE02752,PRD0904048,1,1.71
20070923,15,9.94108E+14,CUST0000134010,STORE02752,PRD0902915,1,0.65
20071201,14,9.94109E+14,CUST0000172580,STORE00277,PRD0902735,1,0.44
20071117,18,9.94108E+14,CUST0000219040,STORE00479,PRD0904791,1,0.65
20070213,19,9.94105E+14,CUST0000825107,STORE01813,PRD0904120,1,1.66
20070304,18,9.94105E+14,CUST0000825107,STORE01813,PRD0904120,1,1.46
20070310,9,9.94105E+14,CUST0000422101,STORE02561,PRD0900603,1,1.24
20070929,21,9.94108E+14,CUST0000825107,STORE01813,PRD0904120,1,1.54
20070217,10,9.94105E+14,CUST0000022777,STORE02614,PRD0902735,12,5.28
20070318,14,9.94105E+14,CUST0000825107,STORE01813,PRD0904120,1,1.55
20070722,21,9.94107E+14,CUST0000825107,STORE01813,PRD0904120,1,1.62
20070809,14,9.94107E+14,CUST0000374582,STORE01490,PRD0902008,1,0.72
20070919,14,9.94108E+14,CUST0000825107,STORE01813,PRD0904561,1,0.72
20071116,15,9.94108E+14,CUST0000825107,STORE01813,PRD0904120,1,1.6
20070131,14,9.94104E+14,CUST0000825107,STORE01813,PRD0904120,1,1.5
20070527,18,9.94106E+14,CUST0000488205,STORE02035,PRD0903277,1,0.85
20070109,18,9.94104E+14,CUST0000825107,STORE01813,PRD0904120,1,1.62
20070105,16,9.94104E+14,CUST0000825107,STORE01813,PRD0904120,1,1.61
20070527,18,9.94106E+14,CUST0000488205,STORE02035,PRD0904679,1,0.55
20070809,21,9.94107E+14,CUST0000825107,STORE01813,PRD0904120,1,1.63
20070206,10,9.94104E+14,CUST0000825107,STORE01813,PRD0904120,1,1.55
20070306,8,9.94105E+14,CUST0000022777,STORE02614,PRD0902735,3,1.32
