PROD_CODE,PRODUCT_DIV,PRODUCT_GROUP,PRODUCT_LINE
PRD0901225,DEP00001,G00001,D00001
PRD0901276,DEP00001,G00001,D00001
PRD0903470,DEP00003,G00002,D00001
PRD0903967,DEP00003,G00002,D00001
PRD0904612,DEP00003,G00002,D00001
PRD0901305,DEP00004,G00003,D00001
PRD0901209,DEP00005,G00003,D00001
PRD0904814,DEP00005,G00003,D00001
PRD0900655,DEP00008,G00004,D00002
PRD0902271,DEP00011,G00004,D00002
PRD0901025,DEP00019,G00007,D00002
PRD0901454,DEP00019,G00007,D00002
PRD0902070,DEP00019,G00007,D00002
PRD0900462,DEP00019,G00007,D00002
PRD0904839,DEP00019,G00007,D00002
PRD0902145,DEP00019,G00007,D00002
PRD0904401,DEP00020,G00007,D00002
PRD0900284,DEP00020,G00007,D00002
PRD0901100,DEP00020,G00007,D00002
PRD0902490,DEP00020,G00007,D00002
PRD0901490,DEP00021,G00007,D00002
PRD0900001,DEP00021,G00007,D00002
PRD0904977,DEP00021,G00007,D00002
PRD0903001,DEP00022,G00007,D00002
PRD0901946,DEP00022,G00007,D00002
PRD0901524,DEP00022,G00007,D00002
PRD0904656,DEP00022,G00007,D00002
PRD0904812,DEP00025,G00008,D00002
PRD0901746,DEP00025,G00008,D00002
PRD0903654,DEP00025,G00008,D00002
PRD0901374,DEP00027,G00008,D00002
PRD0901704,DEP00030,G00008,D00002
PRD0902455,DEP00030,G00008,D00002
PRD0904980,DEP00030,G00008,D00002
PRD0901631,DEP00030,G00008,D00002
PRD0903810,DEP00030,G00008,D00002
PRD0904668,DEP00034,G00010,D00003
PRD0902609,DEP00034,G00010,D00003
PRD0904624,DEP00035,G00010,D00003
PRD0901349,DEP00039,G00010,D00003
PRD0902661,DEP00041,G00011,D00003
PRD0901908,DEP00042,G00011,D00003
PRD0903451,DEP00042,G00011,D00003
PRD0901781,DEP00046,G00013,D00003
PRD0900838,DEP00046,G00013,D00003
PRD0902015,DEP00047,G00013,D00003
PRD0903102,DEP00047,G00013,D00003
PRD0902720,DEP00047,G00013,D00003
PRD0901157,DEP00048,G00013,D00003
PRD0903707,DEP00048,G00013,D00003
PRD0901925,DEP00049,G00014,D00003
PRD0902660,DEP00049,G00014,D00003
PRD0904712,DEP00049,G00014,D00003
PRD0904163,DEP00049,G00014,D00003
PRD0903466,DEP00049,G00014,D00003
PRD0900842,DEP00049,G00014,D00003
PRD0904224,DEP00049,G00014,D00003
PRD0902579,DEP00049,G00014,D00003
PRD0900200,DEP00051,G00015,D00003
PRD0902314,DEP00052,G00015,D00003
PRD0901608,DEP00052,G00015,D00003
PRD0901848,DEP00052,G00015,D00003
PRD0903487,DEP00052,G00015,D00003
PRD0902855,DEP00052,G00015,D00003
PRD0904606,DEP00052,G00015,D00003
PRD0902338,DEP00053,G00016,D00003
PRD0903797,DEP00053,G00016,D00003
PRD0901136,DEP00053,G00016,D00003
PRD0901420,DEP00054,G00016,D00003
PRD0900049,DEP00054,G00016,D00003
PRD0901757,DEP00054,G00016,D00003
PRD0903438,DEP00054,G00016,D00003
PRD0901397,DEP00054,G00016,D00003
PRD0904931,DEP00054,G00016,D00003
PRD0901944,DEP00054,G00016,D00003
PRD0903984,DEP00054,G00016,D00003
PRD0904472,DEP00054,G00016,D00003
PRD0900615,DEP00054,G00016,D00003
PRD0901840,DEP00054,G00016,D00003
PRD0903598,DEP00055,G00016,D00003
PRD0903987,DEP00055,G00016,D00003
PRD0903927,DEP00055,G00016,D00003
PRD0904155,DEP00055,G00016,D00003
PRD0903770,DEP00055,G00016,D00003
PRD0902962,DEP00055,G00016,D00003
PRD0900596,DEP00067,G00021,D00005
PRD0904309,DEP00069,G00022,D00005
PRD0904694,DEP00069,G00022,D00005
PRD0904919,DEP00069,G00022,D00005
PRD0902829,DEP00069,G00022,D00005
PRD0900460,DEP00083,G00028,D00008
PRD0901246,DEP00084,G00028,D00008
PRD0901649,DEP00057,G00017,D00004
PRD0901844,DEP00084,G00028,D00008
PRD0901914,DEP00058,G00017,D00004
PRD0902657,DEP00068,G00022,D00005
PRD0901193,DEP00084,G00028,D00008
PRD0903669,DEP00062,G00018,D00004
PRD0903723,DEP00068,G00022,D00005
PRD0904678,DEP00068,G00022,D00005
PRD0901738,DEP00068,G00022,D00005
PRD0904562,DEP00001,G00001,D00001
PRD0903709,DEP00002,G00001,D00001
PRD0902272,DEP00002,G00001,D00001
PRD0902833,DEP00008,G00004,D00002
PRD0902702,DEP00012,G00004,D00002
PRD0902795,DEP00012,G00004,D00002
PRD0903637,DEP00019,G00007,D00002
PRD0901613,DEP00019,G00007,D00002
PRD0901836,DEP00019,G00007,D00002
PRD0900222,DEP00020,G00007,D00002
PRD0902262,DEP00020,G00007,D00002
PRD0901433,DEP00020,G00007,D00002
PRD0903492,DEP00020,G00007,D00002
PRD0902064,DEP00021,G00007,D00002
PRD0904049,DEP00021,G00007,D00002
PRD0901635,DEP00021,G00007,D00002
PRD0903683,DEP00021,G00007,D00002
PRD0904520,DEP00022,G00007,D00002
PRD0900826,DEP00022,G00007,D00002
PRD0901898,DEP00022,G00007,D00002
PRD0902845,DEP00022,G00007,D00002
PRD0901227,DEP00022,G00007,D00002
PRD0901832,DEP00022,G00007,D00002
PRD0902357,DEP00023,G00007,D00002
PRD0903724,DEP00024,G00007,D00002
PRD0903055,DEP00024,G00007,D00002
PRD0902763,DEP00024,G00007,D00002
PRD0903095,DEP00036,G00010,D00003
PRD0904295,DEP00036,G00010,D00003
PRD0902220,DEP00036,G00010,D00003
PRD0902636,DEP00037,G00010,D00003
PRD0904302,DEP00037,G00010,D00003
PRD0904396,DEP00039,G00010,D00003
PRD0904860,DEP00041,G00011,D00003
PRD0904149,DEP00041,G00011,D00003
PRD0904190,DEP00046,G00013,D00003
PRD0900281,DEP00046,G00013,D00003
PRD0902304,DEP00046,G00013,D00003
PRD0901801,DEP00046,G00013,D00003
PRD0901139,DEP00046,G00013,D00003
PRD0902031,DEP00047,G00013,D00003
PRD0903933,DEP00049,G00014,D00003
PRD0901541,DEP00049,G00014,D00003
PRD0900026,DEP00051,G00015,D00003
PRD0900893,DEP00051,G00015,D00003
PRD0902451,DEP00052,G00015,D00003
PRD0900327,DEP00052,G00015,D00003
PRD0904903,DEP00052,G00015,D00003
PRD0900651,DEP00052,G00015,D00003
PRD0904191,DEP00052,G00015,D00003
PRD0902366,DEP00055,G00016,D00003
PRD0902091,DEP00067,G00021,D00005
PRD0903519,DEP00067,G00021,D00005
PRD0900854,DEP00067,G00021,D00005
PRD0901445,DEP00067,G00021,D00005
PRD0904705,DEP00067,G00021,D00005
PRD0902485,DEP00069,G00022,D00005
PRD0900538,DEP00069,G00022,D00005
PRD0903117,DEP00069,G00022,D00005
PRD0901109,DEP00069,G00022,D00005
PRD0904949,DEP00069,G00022,D00005
PRD0904477,DEP00026,G00008,D00002
PRD0900062,DEP00059,G00017,D00004
PRD0904104,DEP00018,G00006,D00002
PRD0901399,DEP00031,G00008,D00002
PRD0900259,DEP00029,G00008,D00002
PRD0903861,DEP00031,G00008,D00002
PRD0901927,DEP00002,G00001,D00001
PRD0902639,DEP00003,G00002,D00001
PRD0902520,DEP00004,G00003,D00001
PRD0900243,DEP00005,G00003,D00001
PRD0904765,DEP00008,G00004,D00002
PRD0904672,DEP00009,G00004,D00002
PRD0904071,DEP00013,G00005,D00002
PRD0903082,DEP00013,G00005,D00002
PRD0904675,DEP00019,G00007,D00002
PRD0901503,DEP00020,G00007,D00002
PRD0902810,DEP00020,G00007,D00002
PRD0904277,DEP00022,G00007,D00002
PRD0902766,DEP00022,G00007,D00002
PRD0904962,DEP00022,G00007,D00002
PRD0900412,DEP00022,G00007,D00002
PRD0904552,DEP00022,G00007,D00002
PRD0902793,DEP00022,G00007,D00002
PRD0904363,DEP00022,G00007,D00002
PRD0901013,DEP00022,G00007,D00002
PRD0902463,DEP00025,G00008,D00002
PRD0903188,DEP00025,G00008,D00002
PRD0902397,DEP00025,G00008,D00002
PRD0903445,DEP00027,G00008,D00002
PRD0904713,DEP00027,G00008,D00002
PRD0902407,DEP00030,G00008,D00002
PRD0900880,DEP00033,G00009,D00002
PRD0900663,DEP00035,G00010,D00003
PRD0902974,DEP00035,G00010,D00003
PRD0901223,DEP00035,G00010,D00003
PRD0903304,DEP00037,G00010,D00003
PRD0900101,DEP00039,G00010,D00003
PRD0901762,DEP00039,G00010,D00003
PRD0903595,DEP00042,G00011,D00003
PRD0901596,DEP00042,G00011,D00003
PRD0900995,DEP00042,G00011,D00003
PRD0900989,DEP00042,G00011,D00003
PRD0902996,DEP00042,G00011,D00003
PRD0902331,DEP00044,G00012,D00003
PRD0902225,DEP00044,G00012,D00003
PRD0904941,DEP00044,G00012,D00003
PRD0901169,DEP00044,G00012,D00003
PRD0904756,DEP00044,G00012,D00003
PRD0901204,DEP00047,G00013,D00003
PRD0904228,DEP00047,G00013,D00003
PRD0902610,DEP00049,G00014,D00003
PRD0903018,DEP00052,G00015,D00003
PRD0903794,DEP00052,G00015,D00003
PRD0904797,DEP00054,G00016,D00003
PRD0903959,DEP00054,G00016,D00003
PRD0903698,DEP00055,G00016,D00003
PRD0901637,DEP00055,G00016,D00003
PRD0902519,DEP00055,G00016,D00003
PRD0900347,DEP00055,G00016,D00003
PRD0900468,DEP00028,G00008,D00002
PRD0904075,DEP00028,G00008,D00002
PRD0904024,DEP00050,G00014,D00003
PRD0903905,DEP00062,G00018,D00004
PRD0900697,DEP00066,G00020,D00004
PRD0903156,DEP00002,G00001,D00001
PRD0901450,DEP00003,G00002,D00001
PRD0904746,DEP00005,G00003,D00001
PRD0902935,DEP00013,G00005,D00002
PRD0901539,DEP00019,G00007,D00002
PRD0900639,DEP00020,G00007,D00002
PRD0903968,DEP00021,G00007,D00002
PRD0902120,DEP00022,G00007,D00002
PRD0904447,DEP00030,G00008,D00002
PRD0901679,DEP00034,G00010,D00003
PRD0900313,DEP00035,G00010,D00003
PRD0904531,DEP00035,G00010,D00003
PRD0903130,DEP00041,G00011,D00003
PRD0904490,DEP00046,G00013,D00003
PRD0900686,DEP00046,G00013,D00003
PRD0902139,DEP00046,G00013,D00003
PRD0900693,DEP00046,G00013,D00003
PRD0904180,DEP00048,G00013,D00003
PRD0903020,DEP00048,G00013,D00003
PRD0901282,DEP00049,G00014,D00003
PRD0900326,DEP00052,G00015,D00003
PRD0903140,DEP00052,G00015,D00003
PRD0900605,DEP00052,G00015,D00003
PRD0902717,DEP00052,G00015,D00003
PRD0904091,DEP00053,G00016,D00003
PRD0904958,DEP00053,G00016,D00003
PRD0901805,DEP00053,G00016,D00003
PRD0904541,DEP00053,G00016,D00003
PRD0902339,DEP00054,G00016,D00003
PRD0900190,DEP00054,G00016,D00003
PRD0903886,DEP00054,G00016,D00003
PRD0901875,DEP00055,G00016,D00003
PRD0900390,DEP00055,G00016,D00003
PRD0902662,DEP00055,G00016,D00003
PRD0904046,DEP00055,G00016,D00003
PRD0904744,DEP00055,G00016,D00003
PRD0900689,DEP00055,G00016,D00003
PRD0901587,DEP00055,G00016,D00003
PRD0900837,DEP00067,G00021,D00005
PRD0904153,DEP00067,G00021,D00005
PRD0902928,DEP00067,G00021,D00005
PRD0904609,DEP00067,G00021,D00005
PRD0904736,DEP00067,G00021,D00005
PRD0904732,DEP00067,G00021,D00005
PRD0902607,DEP00069,G00022,D00005
PRD0900103,DEP00069,G00022,D00005
PRD0901215,DEP00073,G00023,D00005
PRD0901956,DEP00081,G00027,D00008
PRD0901075,DEP00078,G00024,D00006
PRD0901574,DEP00070,G00022,D00005
PRD0902741,DEP00086,G00028,D00008
PRD0900912,DEP00002,G00001,D00001
PRD0903545,DEP00008,G00004,D00002
PRD0902506,DEP00008,G00004,D00002
PRD0900373,DEP00008,G00004,D00002
PRD0901548,DEP00019,G00007,D00002
PRD0902201,DEP00020,G00007,D00002
PRD0900321,DEP00020,G00007,D00002
PRD0902908,DEP00020,G00007,D00002
PRD0901163,DEP00021,G00007,D00002
PRD0902606,DEP00034,G00010,D00003
PRD0900944,DEP00036,G00010,D00003
PRD0903547,DEP00042,G00011,D00003
PRD0902876,DEP00042,G00011,D00003
PRD0902776,DEP00046,G00013,D00003
PRD0901513,DEP00048,G00013,D00003
PRD0901487,DEP00048,G00013,D00003
PRD0901508,DEP00048,G00013,D00003
PRD0900416,DEP00049,G00014,D00003
PRD0900197,DEP00051,G00015,D00003
PRD0904906,DEP00052,G00015,D00003
PRD0900331,DEP00055,G00016,D00003
PRD0904950,DEP00055,G00016,D00003
PRD0902096,DEP00055,G00016,D00003
PRD0901195,DEP00055,G00016,D00003
PRD0900141,DEP00067,G00021,D00005
PRD0900417,DEP00067,G00021,D00005
PRD0904357,DEP00067,G00021,D00005
PRD0902670,DEP00069,G00022,D00005
PRD0904563,DEP00069,G00022,D00005
PRD0901847,DEP00069,G00022,D00005
PRD0901087,DEP00069,G00022,D00005
PRD0901203,DEP00069,G00022,D00005
PRD0902435,DEP00076,G00023,D00005
PRD0902586,DEP00050,G00014,D00003
PRD0904685,DEP00062,G00018,D00004
PRD0901251,DEP00017,G00006,D00002
PRD0901398,DEP00084,G00028,D00008
PRD0902148,DEP00077,G00024,D00006
PRD0902259,DEP00084,G00028,D00008
PRD0903474,DEP00084,G00028,D00008
PRD0900169,DEP00084,G00028,D00008
PRD0901517,DEP00084,G00028,D00008
PRD0900650,DEP00017,G00006,D00002
PRD0904534,DEP00002,G00001,D00001
PRD0904741,DEP00002,G00001,D00001
PRD0904953,DEP00009,G00004,D00002
PRD0903191,DEP00013,G00005,D00002
PRD0904266,DEP00019,G00007,D00002
PRD0902452,DEP00019,G00007,D00002
PRD0903359,DEP00019,G00007,D00002
PRD0902199,DEP00020,G00007,D00002
PRD0900145,DEP00020,G00007,D00002
PRD0902564,DEP00021,G00007,D00002
PRD0903465,DEP00021,G00007,D00002
PRD0903262,DEP00021,G00007,D00002
PRD0901771,DEP00022,G00007,D00002
PRD0903462,DEP00022,G00007,D00002
PRD0903150,DEP00022,G00007,D00002
PRD0903098,DEP00022,G00007,D00002
PRD0901951,DEP00034,G00010,D00003
PRD0904779,DEP00034,G00010,D00003
PRD0902852,DEP00035,G00010,D00003
PRD0903209,DEP00046,G00013,D00003
PRD0900607,DEP00046,G00013,D00003
PRD0904291,DEP00047,G00013,D00003
PRD0900754,DEP00047,G00013,D00003
PRD0900091,DEP00047,G00013,D00003
PRD0901931,DEP00047,G00013,D00003
PRD0902762,DEP00051,G00015,D00003
PRD0902790,DEP00055,G00016,D00003
PRD0903149,DEP00067,G00021,D00005
PRD0901492,DEP00067,G00021,D00005
PRD0904279,DEP00069,G00022,D00005
PRD0901960,DEP00069,G00022,D00005
PRD0903141,DEP00069,G00022,D00005
PRD0903623,DEP00069,G00022,D00005
PRD0901691,DEP00069,G00022,D00005
PRD0904546,DEP00069,G00022,D00005
PRD0901756,DEP00069,G00022,D00005
PRD0902048,DEP00028,G00008,D00002
PRD0900255,DEP00040,G00011,D00003
PRD0902024,DEP00050,G00014,D00003
PRD0903895,DEP00040,G00011,D00003
PRD0903440,DEP00071,G00022,D00005
PRD0900793,DEP00026,G00008,D00002
PRD0904276,DEP00003,G00002,D00001
PRD0900171,DEP00005,G00003,D00001
PRD0903594,DEP00005,G00003,D00001
PRD0903167,DEP00016,G00006,D00002
PRD0902770,DEP00019,G00007,D00002
PRD0901053,DEP00020,G00007,D00002
PRD0903488,DEP00022,G00007,D00002
PRD0904282,DEP00022,G00007,D00002
PRD0902478,DEP00024,G00007,D00002
PRD0904647,DEP00030,G00008,D00002
PRD0901280,DEP00034,G00010,D00003
PRD0901320,DEP00034,G00010,D00003
PRD0904935,DEP00036,G00010,D00003
PRD0903346,DEP00037,G00010,D00003
PRD0900994,DEP00039,G00010,D00003
PRD0902878,DEP00042,G00011,D00003
PRD0903311,DEP00046,G00013,D00003
PRD0903663,DEP00046,G00013,D00003
PRD0904899,DEP00047,G00013,D00003
PRD0900180,DEP00048,G00013,D00003
PRD0902302,DEP00049,G00014,D00003
PRD0904811,DEP00051,G00015,D00003
PRD0900741,DEP00052,G00015,D00003
PRD0903064,DEP00052,G00015,D00003
PRD0902321,DEP00052,G00015,D00003
PRD0904060,DEP00053,G00016,D00003
PRD0901218,DEP00067,G00021,D00005
PRD0902009,DEP00069,G00022,D00005
PRD0901143,DEP00061,G00018,D00004
PRD0902080,DEP00071,G00022,D00005
PRD0904337,DEP00012,G00004,D00002
PRD0904986,DEP00019,G00007,D00002
PRD0902167,DEP00022,G00007,D00002
PRD0903765,DEP00022,G00007,D00002
PRD0904681,DEP00022,G00007,D00002
PRD0904438,DEP00025,G00008,D00002
PRD0904344,DEP00025,G00008,D00002
PRD0901835,DEP00044,G00012,D00003
PRD0902075,DEP00049,G00014,D00003
PRD0900626,DEP00051,G00015,D00003
PRD0902319,DEP00051,G00015,D00003
PRD0904963,DEP00052,G00015,D00003
PRD0901543,DEP00052,G00015,D00003
PRD0904321,DEP00053,G00016,D00003
PRD0904807,DEP00054,G00016,D00003
PRD0902910,DEP00067,G00021,D00005
PRD0900064,DEP00069,G00022,D00005
PRD0902367,DEP00069,G00022,D00005
PRD0904113,DEP00069,G00022,D00005
PRD0900917,DEP00069,G00022,D00005
PRD0900030,DEP00062,G00018,D00004
PRD0904748,DEP00050,G00014,D00003
PRD0900613,DEP00084,G00028,D00008
PRD0902975,DEP00028,G00008,D00002
PRD0904051,DEP00001,G00001,D00001
PRD0903019,DEP00003,G00002,D00001
PRD0904763,DEP00003,G00002,D00001
PRD0901929,DEP00011,G00004,D00002
PRD0904611,DEP00011,G00004,D00002
PRD0903120,DEP00012,G00004,D00002
PRD0904300,DEP00016,G00006,D00002
PRD0901749,DEP00019,G00007,D00002
PRD0903459,DEP00019,G00007,D00002
PRD0900973,DEP00019,G00007,D00002
PRD0902773,DEP00019,G00007,D00002
PRD0904925,DEP00020,G00007,D00002
PRD0903837,DEP00020,G00007,D00002
PRD0904603,DEP00020,G00007,D00002
PRD0904106,DEP00022,G00007,D00002
PRD0904021,DEP00022,G00007,D00002
PRD0904932,DEP00022,G00007,D00002
PRD0900560,DEP00022,G00007,D00002
PRD0904395,DEP00022,G00007,D00002
PRD0902234,DEP00022,G00007,D00002
PRD0900343,DEP00022,G00007,D00002
PRD0901403,DEP00024,G00007,D00002
PRD0902753,DEP00025,G00008,D00002
PRD0900242,DEP00030,G00008,D00002
PRD0902152,DEP00033,G00009,D00002
PRD0901337,DEP00033,G00009,D00002
PRD0901633,DEP00033,G00009,D00002
PRD0901999,DEP00033,G00009,D00002
PRD0903025,DEP00034,G00010,D00003
PRD0904764,DEP00034,G00010,D00003
PRD0904974,DEP00034,G00010,D00003
PRD0900491,DEP00035,G00010,D00003
PRD0902494,DEP00035,G00010,D00003
PRD0900048,DEP00035,G00010,D00003
PRD0902617,DEP00039,G00010,D00003
PRD0904740,DEP00044,G00012,D00003
PRD0904330,DEP00046,G00013,D00003
PRD0900215,DEP00046,G00013,D00003
PRD0903177,DEP00047,G00013,D00003
PRD0900318,DEP00047,G00013,D00003
PRD0901519,DEP00047,G00013,D00003
PRD0900363,DEP00048,G00013,D00003
PRD0902283,DEP00049,G00014,D00003
PRD0902680,DEP00049,G00014,D00003
PRD0902746,DEP00052,G00015,D00003
PRD0904334,DEP00052,G00015,D00003
PRD0904460,DEP00052,G00015,D00003
PRD0900005,DEP00053,G00016,D00003
PRD0902408,DEP00053,G00016,D00003
PRD0902566,DEP00053,G00016,D00003
PRD0901341,DEP00053,G00016,D00003
PRD0903016,DEP00055,G00016,D00003
PRD0902432,DEP00055,G00016,D00003
PRD0902939,DEP00055,G00016,D00003
PRD0900422,DEP00067,G00021,D00005
PRD0900598,DEP00067,G00021,D00005
PRD0903335,DEP00067,G00021,D00005
PRD0901199,DEP00067,G00021,D00005
PRD0904169,DEP00069,G00022,D00005
PRD0900696,DEP00069,G00022,D00005
PRD0904122,DEP00069,G00022,D00005
PRD0900333,DEP00069,G00022,D00005
PRD0903638,DEP00069,G00022,D00005
PRD0903039,DEP00014,G00005,D00002
PRD0900413,DEP00040,G00011,D00003
PRD0900721,DEP00040,G00011,D00003
PRD0904942,DEP00088,G00029,D00008
PRD0904165,DEP00068,G00022,D00005
PRD0903622,DEP00088,G00029,D00008
PRD0903636,DEP00003,G00002,D00001
PRD0904318,DEP00003,G00002,D00001
PRD0902212,DEP00003,G00002,D00001
PRD0904214,DEP00008,G00004,D00002
PRD0902567,DEP00011,G00004,D00002
PRD0902372,DEP00019,G00007,D00002
PRD0904170,DEP00019,G00007,D00002
PRD0900054,DEP00019,G00007,D00002
PRD0902486,DEP00020,G00007,D00002
PRD0900759,DEP00020,G00007,D00002
PRD0904267,DEP00046,G00013,D00003
PRD0900122,DEP00047,G00013,D00003
PRD0900151,DEP00047,G00013,D00003
PRD0904410,DEP00047,G00013,D00003
PRD0904226,DEP00048,G00013,D00003
PRD0901820,DEP00048,G00013,D00003
PRD0902404,DEP00055,G00016,D00003
PRD0900029,DEP00055,G00016,D00003
PRD0900556,DEP00067,G00021,D00005
PRD0904775,DEP00069,G00022,D00005
PRD0901145,DEP00026,G00008,D00002
PRD0900240,DEP00026,G00008,D00002
PRD0902409,DEP00001,G00001,D00001
PRD0903289,DEP00012,G00004,D00002
PRD0902045,DEP00019,G00007,D00002
PRD0900211,DEP00027,G00008,D00002
PRD0902737,DEP00033,G00009,D00002
PRD0902615,DEP00033,G00009,D00002
PRD0902651,DEP00034,G00010,D00003
PRD0900102,DEP00037,G00010,D00003
PRD0901083,DEP00042,G00011,D00003
PRD0901992,DEP00049,G00014,D00003
PRD0903597,DEP00052,G00015,D00003
PRD0903965,DEP00052,G00015,D00003
PRD0902330,DEP00052,G00015,D00003
PRD0904097,DEP00053,G00016,D00003
PRD0903398,DEP00054,G00016,D00003
PRD0900213,DEP00055,G00016,D00003
PRD0901029,DEP00055,G00016,D00003
PRD0904455,DEP00055,G00016,D00003
PRD0903326,DEP00055,G00016,D00003
PRD0900589,DEP00067,G00021,D00005
PRD0902027,DEP00067,G00021,D00005
PRD0900597,DEP00069,G00022,D00005
PRD0901972,DEP00069,G00022,D00005
PRD0902991,DEP00056,G00017,D00004
PRD0901312,DEP00056,G00017,D00004
PRD0902561,DEP00043,G00012,D00003
PRD0901377,DEP00070,G00022,D00005
PRD0904583,DEP00056,G00017,D00004
PRD0904201,DEP00043,G00012,D00003
PRD0900068,DEP00083,G00028,D00008
PRD0903501,DEP00001,G00001,D00001
PRD0904379,DEP00002,G00001,D00001
PRD0901697,DEP00003,G00002,D00001
PRD0901797,DEP00003,G00002,D00001
PRD0900486,DEP00009,G00004,D00002
PRD0901073,DEP00012,G00004,D00002
PRD0900112,DEP00012,G00004,D00002
PRD0902733,DEP00022,G00007,D00002
PRD0900862,DEP00022,G00007,D00002
PRD0903316,DEP00022,G00007,D00002
PRD0901119,DEP00023,G00007,D00002
PRD0901468,DEP00025,G00008,D00002
PRD0904111,DEP00033,G00009,D00002
PRD0901975,DEP00034,G00010,D00003
PRD0901758,DEP00034,G00010,D00003
PRD0901448,DEP00034,G00010,D00003
PRD0901502,DEP00036,G00010,D00003
PRD0900852,DEP00036,G00010,D00003
PRD0904594,DEP00042,G00011,D00003
PRD0900261,DEP00047,G00013,D00003
PRD0904468,DEP00047,G00013,D00003
PRD0900017,DEP00049,G00014,D00003
PRD0900504,DEP00051,G00015,D00003
PRD0903641,DEP00053,G00016,D00003
PRD0900591,DEP00055,G00016,D00003
PRD0904872,DEP00055,G00016,D00003
PRD0902978,DEP00055,G00016,D00003
PRD0904905,DEP00055,G00016,D00003
PRD0900469,DEP00055,G00016,D00003
PRD0901603,DEP00067,G00021,D00005
PRD0902565,DEP00073,G00023,D00005
PRD0901491,DEP00063,G00018,D00004
PRD0901460,DEP00056,G00017,D00004
PRD0903034,DEP00050,G00014,D00003
PRD0901674,DEP00001,G00001,D00001
PRD0902456,DEP00003,G00002,D00001
PRD0901698,DEP00005,G00003,D00001
PRD0902760,DEP00005,G00003,D00001
PRD0901761,DEP00012,G00004,D00002
PRD0904873,DEP00013,G00005,D00002
PRD0900568,DEP00013,G00005,D00002
PRD0902568,DEP00016,G00006,D00002
PRD0901625,DEP00019,G00007,D00002
PRD0900128,DEP00021,G00007,D00002
PRD0903376,DEP00021,G00007,D00002
PRD0904366,DEP00022,G00007,D00002
PRD0902593,DEP00022,G00007,D00002
PRD0903775,DEP00024,G00007,D00002
PRD0903500,DEP00024,G00007,D00002
PRD0904112,DEP00024,G00007,D00002
PRD0900561,DEP00025,G00008,D00002
PRD0904117,DEP00027,G00008,D00002
PRD0900627,DEP00030,G00008,D00002
PRD0903391,DEP00044,G00012,D00003
PRD0902239,DEP00044,G00012,D00003
PRD0902514,DEP00044,G00012,D00003
PRD0902571,DEP00046,G00013,D00003
PRD0903747,DEP00046,G00013,D00003
PRD0904637,DEP00047,G00013,D00003
PRD0901734,DEP00049,G00014,D00003
PRD0901386,DEP00052,G00015,D00003
PRD0900915,DEP00052,G00015,D00003
PRD0900263,DEP00053,G00016,D00003
PRD0904547,DEP00053,G00016,D00003
PRD0902536,DEP00054,G00016,D00003
PRD0903978,DEP00067,G00021,D00005
PRD0904579,DEP00067,G00021,D00005
PRD0903694,DEP00067,G00021,D00005
PRD0903633,DEP00069,G00022,D00005
PRD0901579,DEP00040,G00011,D00003
PRD0900835,DEP00043,G00012,D00003
PRD0901318,DEP00071,G00022,D00005
PRD0902364,DEP00084,G00028,D00008
PRD0902764,DEP00089,G00030,D00009
PRD0903369,DEP00043,G00012,D00003
PRD0900729,DEP00084,G00028,D00008
PRD0901595,DEP00010,G00004,D00002
PRD0902864,DEP00010,G00004,D00002
PRD0902787,DEP00011,G00004,D00002
PRD0904389,DEP00011,G00004,D00002
PRD0904795,DEP00012,G00004,D00002
PRD0900922,DEP00016,G00006,D00002
PRD0902730,DEP00019,G00007,D00002
PRD0901624,DEP00019,G00007,D00002
PRD0902931,DEP00019,G00007,D00002
PRD0902528,DEP00020,G00007,D00002
PRD0903498,DEP00020,G00007,D00002
PRD0900938,DEP00020,G00007,D00002
PRD0903212,DEP00021,G00007,D00002
PRD0903603,DEP00021,G00007,D00002
PRD0901839,DEP00021,G00007,D00002
PRD0903320,DEP00021,G00007,D00002
PRD0900406,DEP00024,G00007,D00002
PRD0903862,DEP00034,G00010,D00003
PRD0900304,DEP00034,G00010,D00003
PRD0901250,DEP00036,G00010,D00003
PRD0901808,DEP00039,G00010,D00003
PRD0904848,DEP00044,G00012,D00003
PRD0902676,DEP00046,G00013,D00003
PRD0903247,DEP00047,G00013,D00003
PRD0901256,DEP00049,G00014,D00003
PRD0901452,DEP00049,G00014,D00003
PRD0901470,DEP00049,G00014,D00003
PRD0903982,DEP00055,G00016,D00003
PRD0904830,DEP00067,G00021,D00005
PRD0901534,DEP00067,G00021,D00005
PRD0902597,DEP00067,G00021,D00005
PRD0900089,DEP00067,G00021,D00005
PRD0903673,DEP00069,G00022,D00005
PRD0902510,DEP00050,G00014,D00003
PRD0900945,DEP00002,G00001,D00001
PRD0902917,DEP00002,G00001,D00001
PRD0902781,DEP00003,G00002,D00001
PRD0902065,DEP00005,G00003,D00001
PRD0901526,DEP00021,G00007,D00002
PRD0902282,DEP00023,G00007,D00002
PRD0901516,DEP00023,G00007,D00002
PRD0900424,DEP00033,G00009,D00002
PRD0902785,DEP00037,G00010,D00003
PRD0903400,DEP00039,G00010,D00003
PRD0900137,DEP00046,G00013,D00003
PRD0902363,DEP00046,G00013,D00003
PRD0904658,DEP00046,G00013,D00003
PRD0904125,DEP00047,G00013,D00003
PRD0900564,DEP00052,G00015,D00003
PRD0900404,DEP00053,G00016,D00003
PRD0904156,DEP00053,G00016,D00003
